tid,mono_casting,bdry_cleaning,leveling,num_levels,num_boundaries,t_reduced_p,t_reduced_r,t_reduced_f,t_full_p,t_full_r,t_full_f
910,depth,none,mean_shift,4,27,0.4239701605559314,0.5090621715015837,0.46263599485033335,0.65086374756418,0.543887068878608,0.5925861209385993
910,prob,absorb,unique,13,14,0.6406335226820757,0.5354536796397922,0.583340378746576,0.6262040366878655,0.566652679843281,0.5949418578112924
910,prob,absorb,mean_shift,3,14,0.6517613345857444,0.509189033368946,0.5717207782614211,0.6588929214321405,0.5463969372104688,0.5973950110650211
910,prob,kde,unique,13,13,0.24288525731663246,0.5275998938522996,0.3326377822703741,0.622729363886626,0.5627152043556148,0.5912031496796197
910,prob,kde,mean_shift,3,13,0.6738552806876917,0.506334452553558,0.5782055800642701,0.6553818328883767,0.546570981966871,0.5960511719558438
910,prob,none,unique,23,27,0.39241218735565536,0.5428702437352335,0.45553918840530216,0.6234909534298594,0.5735507272366694,0.5974790945726496
910,prob,none,mean_shift,4,27,0.493314422021006,0.5149881111355945,0.5039183261738142,0.6225777386441144,0.5481503082193753,0.5829982125098702
911,depth,absorb,unique,6,8,0.36094112448916166,0.5423108722676093,0.43341680231387036,0.4856468889146907,0.5508542035047982,0.5161994177029101
911,depth,absorb,mean_shift,3,8,0.3378618521730546,0.4530185033428306,0.38705644802173783,0.47169908067967653,0.45474483683468236,0.463066824496529
911,depth,kde,unique,7,7,0.4814670024673031,0.5691531351927936,0.5216508690885144,0.5010366048541973,0.5611288303080175,0.5293828526446056
911,depth,kde,mean_shift,3,7,0.3867322749994979,0.5637002466781079,0.45874078136722374,0.5047022134611535,0.5561712864956093,0.5291882196497729
911,depth,none,unique,8,15,0.31190560243164833,0.5505140680798878,0.3982015436862836,0.46935527070016675,0.5605143144041655,0.5109003150953988
911,depth,none,mean_shift,3,15,0.29556896600729105,0.45360071480928565,0.3579170318537593,0.46777570041260524,0.45579523778485603,0.4617077644640141
911,prob,absorb,unique,9,10,0.17148210126491517,0.5731361396324567,0.2639811493647829,0.48965032989568896,0.5803932798473131,0.5311741659103653
911,prob,absorb,mean_shift,3,10,0.3174330426029863,0.5614323482104815,0.4055619446869711,0.5199248732638742,0.570708129059655,0.5441341882005184
911,prob,kde,unique,7,7,0.24672415497905772,0.5797776771060829,0.34614601421714386,0.5068252511334503,0.5708578191035848,0.5369392273463688
911,prob,kde,mean_shift,4,7,0.34061903100801794,0.5745627482960229,0.42768991036233783,0.5125360443930088,0.5661483217092921,0.5380098766001801
911,prob,none,unique,12,15,0.32007350205360474,0.5782646896305637,0.41206575883632707,0.4861025796662897,0.58616216192429,0.5314637849445634
911,prob,none,mean_shift,3,15,0.3269058874026379,0.5579244609575036,0.41225708713760273,0.515941026906595,0.567559222903684,0.5405205736620916
912,depth,absorb,unique,8,20,0.4511098770918257,0.678066921375895,0.5417799692253539,0.6402864171279291,0.6932993955185767,0.6657392148955261
912,depth,absorb,mean_shift,2,20,0.5459230088561886,0.5610764859868899,0.5533960310828143,0.6612266569155274,0.5992981908930355,0.6287411786426087
912,depth,kde,unique,18,18,0.308181122889514,0.6816174027372014,0.4244532823961909,0.641638275345444,0.6963448736559508,0.667873170318649
912,depth,kde,mean_shift,4,18,0.5884012695901685,0.6585642600658829,0.6215088348694914,0.6700514427006476,0.6780667052777621,0.6740352465397056
912,depth,none,unique,10,35,0.43090702452520196,0.6915772663498706,0.5309749178579151,0.6422945004064206,0.706523964128299,0.6728799590113685
912,depth,none,mean_shift,3,35,0.5176855143381829,0.6747891415575132,0.5858884498549499,0.6802104152695376,0.6924399077279001,0.6862706827712223
912,prob,absorb,unique,14,20,0.33268740983237494,0.675219240034098,0.44574949488762383,0.634230979311736,0.7001992032828424,0.6655845052124328
912,prob,absorb,mean_shift,4,20,0.4262735081542969,0.6318278624648961,0.5090844544033264,0.6735295472293312,0.6648026634534382,0.6691376525776278
912,prob,kde,unique,18,18,0.15779918024669295,0.6985332755668182,0.25744201918579673,0.6531327645659016,0.7135347603968462,0.6819989824292684
912,prob,kde,mean_shift,4,18,0.45981379500518577,0.6413226581911139,0.5356084696491284,0.6765692494073345,0.6684954902130671,0.6725081384161248
912,prob,none,unique,23,35,0.38001640842832396,0.682322411327486,0.4881563345344496,0.6257998193069535,0.7050893293401145,0.6630826847523065
912,prob,none,mean_shift,4,35,0.46097978575952137,0.6327682935083876,0.5333831398765189,0.6697175089467609,0.6635088632760007,0.6665987297212778
914,depth,absorb,unique,8,25,0.4375420042666465,0.5260136044790862,0.4777161685040562,0.6767504631594465,0.5563833397380399,0.6106923384586196
914,depth,absorb,mean_shift,3,25,0.3400073438916278,0.48940221306305787,0.40125013068144816,0.716353087470187,0.5240501879415426,0.605295031967159
914,depth,kde,unique,22,22,0.35598438170634794,0.5325524632353629,0.42672481266315965,0.6740806814522909,0.5633256199747481,0.6137465396033499
914,depth,kde,mean_shift,4,22,0.5468979425273091,0.5179237626103914,0.532016653663152,0.6966490782362972,0.5499443036597302,0.6146642486472104
914,depth,none,unique,11,57,0.34285933680560166,0.5391201814238423,0.4191534702133709,0.6711848969045143,0.5693310924593525,0.6160765905045987
914,depth,none,mean_shift,4,57,0.36482835633872207,0.4991763728253154,0.4215571731816513,0.7144803177774057,0.5336243501659781,0.6109489132968204
914,prob,absorb,unique,18,24,0.43123664046298593,0.5209936379768563,0.47188490269777195,0.662091651629882,0.5540827924732294,0.6032910705977547
914,prob,absorb,mean_shift,3,24,0.6159394516708181,0.49335741950173895,0.5478755170821373,0.7156900157825404,0.5282734557454644,0.607863569202011
914,prob,kde,unique,23,23,0.6365684427643626,0.5531823406209173,0.5919532494558883,0.6917734229773534,0.5802483527161794,0.6311218829828448
914,prob,kde,mean_shift,3,23,0.5853226695848975,0.5095228494678715,0.5447988218887055,0.7208904700609313,0.5416958877258449,0.6185769404593954
914,prob,none,unique,23,57,0.3269075083988644,0.5343751358937446,0.4056536965720621,0.665659572636831,0.5667877516076726,0.6122577169652794
914,prob,none,mean_shift,3,57,0.5875742145956372,0.48794520666180957,0.5331452243508866,0.7274782393473274,0.5200455294472396,0.6065163896769422
915,depth,absorb,unique,9,17,0.2337904521214965,0.41741318365408525,0.29971336634733536,0.5516281979333559,0.47357853023979946,0.5096323776212774
915,depth,absorb,mean_shift,4,17,0.35514962583047754,0.4107416508340155,0.3809280717805989,0.5558167336556165,0.4698556706469851,0.5092340264845984
915,depth,kde,unique,16,16,0.35201945204797336,0.4378376038780199,0.39026644693943047,0.546624510374711,0.4883664787249763,0.5158558675929684
915,depth,kde,mean_shift,3,16,0.38145267803572025,0.4183794375727202,0.3990636379380424,0.5531160084278358,0.4730435273177386,0.5099556911538253
915,depth,none,unique,11,49,0.3413267334219567,0.42950112918564304,0.38037083125161025,0.5351308300655955,0.48655607103310766,0.5096887390557782
915,depth,none,mean_shift,4,49,0.340379443073417,0.4100489246480641,0.37198013989887796,0.5436723440469691,0.4708195434143114,0.5046300871498136
915,prob,absorb,unique,13,17,0.5827386728350954,0.4293967602941194,0.4944518095564776,0.5325196483271043,0.4809025712935919,0.5053965922332218
915,prob,absorb,mean_shift,3,17,0.43794568002099893,0.400038016871585,0.418134438611961,0.5432117709314065,0.4589026165141203,0.4975106756767164
915,prob,kde,unique,17,17,0.506493118449639,0.4432677071937525,0.4727759605635349,0.5425766799026931,0.4920984061380781,0.5161062114861521
915,prob,kde,mean_shift,3,17,0.48745995730246294,0.4257421415205691,0.4545154821587704,0.5445294528144412,0.4785834084553724,0.5094311124362817
915,prob,none,unique,16,49,0.30677635722260643,0.442304555098311,0.36228017017711556,0.5236366905622256,0.49616618236796123,0.5095314488721565
915,prob,none,mean_shift,3,49,0.4588173728609832,0.4017013130053215,0.4283638325003072,0.5451299799256243,0.4634973277300909,0.5010102087129492
916,depth,absorb,unique,5,6,0.9038528974927301,0.37603160709673256,0.5311061371623512,0.485839474344969,0.5036795176217065,0.4945986768648066
916,depth,absorb,mean_shift,3,6,0.46996617127134116,0.3709013979703212,0.4145982466192687,0.48705752165913063,0.49971751938122316,0.49330630872637515
916,depth,kde,unique,6,6,0.8064058766728636,0.4099682761184143,0.5435841042045909,0.4956729319855225,0.5344764518790027,0.5143438692090206
916,depth,kde,mean_shift,4,6,0.8297742209598125,0.35769348535301926,0.4998954187525671,0.47984286190869174,0.49410526545545896,0.48686963504300534
916,depth,none,unique,9,17,0.2067719240716047,0.3679520938190276,0.2647606852568117,0.4474078396457613,0.5056348085945535,0.4747426104816736
916,depth,none,mean_shift,4,17,0.30445431007459917,0.3625739773407125,0.33098209537713236,0.4483791401120968,0.49590952493904333,0.47094812125807844
916,prob,absorb,unique,6,7,0.5045425385538251,0.4086076489936264,0.4515356691749933,0.47458619397396423,0.5300393225300021,0.5007823126201852
916,prob,absorb,mean_shift,3,7,0.4288940029199603,0.4086076489936264,0.41850513321416766,0.47458619397396423,0.5300393225300021,0.5007823126201852
916,prob,kde,unique,6,6,0.8089469356174654,0.40974491657672574,0.5439634211926443,0.49529665828985864,0.5344758662131016,0.5141409470012827
916,prob,kde,mean_shift,3,6,0.287797197954011,0.36344780141074257,0.32122859738067,0.4984064776501571,0.4987211661010267,0.49856377221854864
916,prob,none,unique,11,17,0.5204081632653061,0.40152683011043133,0.45330276355905447,0.47401541112425827,0.5268515334157488,0.49903885341780224
916,prob,none,mean_shift,3,17,0.39505693296162137,0.3968689936108788,0.39596089013541214,0.47859472532190156,0.5229773971431598,0.49980269642344166
917,depth,absorb,unique,6,9,0.1495442856276622,0.0,0.0,0.41587042409195246,0.7409916565303801,0.5327454665712876
917,depth,absorb,mean_shift,4,9,0.22352746496643028,0.0,0.0,0.4266856106434473,0.7403471721179102,0.5413652296481826
917,depth,kde,unique,8,8,0.15477441776950687,0.0,0.0,0.40311465077009373,0.7075173901798573,0.5136005718188602
917,depth,kde,mean_shift,3,8,0.44278859349708655,0.0,0.0,0.46894385752955514,0.6846849509878152,0.5566414426167235
917,depth,none,unique,7,14,0.21606268843841867,0.0,0.0,0.410409894892143,0.7433090148976715,0.5288313680012614
917,depth,none,mean_shift,4,14,0.22136812280904977,0.0,0.0,0.4341223800152973,0.7284462023386898,0.5440277741413925
917,prob,absorb,unique,7,9,0.13864414294550115,0.0,0.0,0.4121406764545123,0.7407725123383855,0.5296192068957126
917,prob,absorb,mean_shift,3,9,0.47395923579952937,0.0,0.0,0.502356659076358,0.7341296845572212,0.5965208391694701
917,prob,kde,unique,8,8,0.18007593924262025,0.0,0.0,0.402895057033546,0.7107656149652948,0.5142750573474932
917,prob,kde,mean_shift,3,8,0.44989968350399645,0.0,0.0,0.475403136359802,0.6931262210152268,0.5639813450713357
917,prob,none,unique,8,14,0.2343240402569013,0.0,0.0,0.4127585780307408,0.7364429981137227,0.5290162683590054
917,prob,none,mean_shift,3,14,0.4713707309179926,0.0,0.0,0.49784095953832863,0.7109158031095177,0.5855983875460875
919,depth,absorb,unique,3,3,0.2637590279555896,0.3342595266847547,0.29485362003956306,0.45285302307659214,0.3433699694036204,0.3905843718322685
919,depth,absorb,mean_shift,1,3,0.4757086754172089,0.29657173369001494,0.36536404377512666,0.4757086754172089,0.3178696438623498,0.38109243552514316
919,depth,kde,unique,3,3,0.2695679365386269,0.33543705380925304,0.2989167887093398,0.45554003754877825,0.3465659919104734,0.3936504132114791
919,depth,kde,mean_shift,3,3,0.2695679365386269,0.33543705380925304,0.2989167887093398,0.45554003754877825,0.3465659919104734,0.3936504132114791
919,depth,none,unique,4,6,0.16289043521107185,0.3480729338535809,0.22192491717906448,0.45008745524967736,0.35712851341177354,0.3982554112876326
919,depth,none,mean_shift,2,6,0.7558723942289148,0.3057215878287607,0.43535760839879384,0.489443733463181,0.3285995217528849,0.39320897939184946
919,prob,absorb,unique,3,3,0.27841230728645566,0.3443899057739756,0.30790638267495696,0.46377503382019764,0.35729523104993594,0.40363076085866634
919,prob,absorb,mean_shift,3,3,0.27841230728645566,0.3443899057739756,0.30790638267495696,0.46377503382019764,0.35729523104993594,0.40363076085866634
919,prob,kde,unique,3,3,0.26706739647889255,0.3288097700021127,0.29473983616416005,0.4520273450379824,0.3409856886899776,0.38873221245781925
919,prob,kde,mean_shift,3,3,0.26706739647889255,0.3288097700021127,0.29473983616416005,0.4520273450379824,0.3409856886899776,0.38873221245781925
919,prob,none,unique,4,6,0.2907818004974602,0.3410205241334715,0.31390375802129056,0.46515254277755547,0.3519141981812402,0.40068644559302524
919,prob,none,mean_shift,4,6,0.2907818004974602,0.3410205241334715,0.31390375802129056,0.46515254277755547,0.3519141981812402,0.40068644559302524
920,depth,absorb,unique,8,33,0.2398535171519398,0.44178885763836234,0.31090969476684127,0.5161654141152497,0.47138167200150977,0.4927581061309132
920,depth,absorb,mean_shift,4,33,0.4088243817284697,0.42228108898030003,0.4154437943255724,0.5496907007370163,0.459853300316526,0.5007747708340143
920,depth,kde,unique,28,28,0.6221458322757838,0.5054649798776666,0.5577685619947004,0.5668869316459256,0.532453229132519,0.5491308115118159
920,depth,kde,mean_shift,4,28,0.5759694919647284,0.47301988646789833,0.5194428643409322,0.583477660506386,0.5070776215756759,0.5426014970414943
920,depth,none,unique,11,71,0.1692662845778148,0.4504198560738805,0.24606293585175493,0.5142090545564343,0.48229305841013087,0.4977399532970693
920,depth,none,mean_shift,4,71,0.2555269158929271,0.4228588176251878,0.3185556658614745,0.5467576187009088,0.461582661953317,0.5005727568861543
920,prob,absorb,unique,19,32,0.32396850740851296,0.5047113525169635,0.3946290756040748,0.5482756001011123,0.5266233006931325,0.5372313731112929
920,prob,absorb,mean_shift,4,32,0.4418191384942972,0.4602629072824841,0.4508524742920048,0.5618057995071339,0.4893300011308668,0.5230692976897829
920,prob,kde,unique,27,27,0.5469544740868884,0.5085074020551177,0.5270306866544292,0.5676265623932556,0.5322071015203951,0.5493465010742172
920,prob,kde,mean_shift,4,27,0.4559510842582236,0.44394276359982426,0.44986680349849867,0.5774873675281421,0.4813480817145482,0.5250531360144192
920,prob,none,unique,24,71,0.264418316788368,0.5094235938045891,0.3481355231920071,0.5418337961804183,0.5312072658649254,0.5364679127443317
920,prob,none,mean_shift,3,71,0.5004923638559535,0.39218015959180585,0.4397652441981874,0.5512133048231551,0.41662503091261505,0.47456119825385445
922,depth,absorb,unique,11,30,0.2906966948055881,0.5056601554667065,0.36916549619379935,0.37487276632157973,0.5169245320466955,0.43458514544144616
922,depth,absorb,mean_shift,4,30,0.47514393671168603,0.44465274824086953,0.45939295221472726,0.38162224980935994,0.4646979111642911,0.4190826841137914
922,depth,kde,unique,23,23,0.2800879546032042,0.5434909896400101,0.36966773057419844,0.3879279240350836,0.538807465583235,0.451085528662922
922,depth,kde,mean_shift,3,23,0.4384271897031477,0.5027771740839249,0.4684023830777166,0.4436654392553139,0.5044535020427557,0.47211077601986157
922,depth,none,unique,11,58,0.24295209276375695,0.5050312138292572,0.3280778841702145,0.3694623348935971,0.5167390736928681,0.43086283286739835
922,depth,none,mean_shift,5,58,0.3635178305359392,0.48711751865221814,0.41633798493209745,0.37942685472484516,0.4987175573768925,0.4309697393363334
922,prob,absorb,unique,21,29,0.4085032260677379,0.5876331200592417,0.4819621856421067,0.4164270161550981,0.5933389393908205,0.48938541201969454
922,prob,absorb,mean_shift,3,29,0.39708845261276166,0.4939650142157988,0.44026045673313424,0.4148922731178502,0.5026415120411711,0.4545709005320421
922,prob,kde,unique,22,22,0.10731889469753542,0.5691716198862796,0.18058751105174092,0.41325192596159627,0.5664480543938983,0.4778723162789837
922,prob,kde,mean_shift,3,22,0.39822906167846484,0.47551661644964793,0.43345458689295224,0.41663879808449467,0.4853737696307127,0.44838741995118025
922,prob,none,unique,30,58,0.3259229632313668,0.5916276436766605,0.4203038683751133,0.40681244079272316,0.5932444509744066,0.4826509873076998
922,prob,none,mean_shift,3,58,0.38956128076195323,0.4750593026270193,0.42808305498321847,0.40967912955982727,0.47287685275043145,0.43901527224747366
923,depth,absorb,unique,8,13,0.6036309900555222,0.461646251205315,0.5231764518702464,0.5628542823100808,0.5083451350509702,0.5342128300626137
923,depth,absorb,mean_shift,3,13,0.47245569369855583,0.4010011654684793,0.43380570389249046,0.5663924062952818,0.4677410825638679,0.5123613153051894
923,depth,kde,unique,11,11,0.3595526392493779,0.4780436684531296,0.41041695405807666,0.5105519688147132,0.512419391160233,0.5114839755085635
923,depth,kde,mean_shift,2,11,0.5548733232764176,0.37348374542980495,0.44645788566067146,0.5487606678761238,0.4393142263129205,0.4879759007272911
923,depth,none,unique,9,22,0.5470344387179189,0.46550671713115654,0.5029883560865744,0.5531918948348941,0.5103190129425857,0.5308912953792644
923,depth,none,mean_shift,3,22,0.4880349987722386,0.39970479868107134,0.4394754667824478,0.5592646194336015,0.4674384389216895,0.5092451581296651
923,prob,absorb,unique,9,13,0.46201797469284994,0.4408196541361231,0.45116994973490476,0.5081716900864804,0.4990589556579114,0.5035740999759722
923,prob,absorb,mean_shift,4,13,0.4761208069095672,0.3740674299485136,0.4189690679416073,0.5333600555150766,0.448912589107224,0.48750628404135427
923,prob,kde,unique,11,11,0.27309332660973235,0.46146214906728733,0.3431251622679974,0.5044382622806958,0.5060123489412356,0.5052240795496483
923,prob,kde,mean_shift,4,11,0.5132696548790242,0.3976819362261635,0.4481425185520215,0.55168741604444,0.4574652761972969,0.5001776997586151
923,prob,none,unique,12,22,0.2856130808350946,0.4430069090382933,0.3473101750712228,0.5047941450557053,0.5034224712397948,0.5041073750699636
923,prob,none,mean_shift,4,22,0.44101036252795434,0.36169156327955204,0.3974320287938847,0.5372798719195703,0.4401171505312413,0.483869053896022
924,depth,absorb,unique,7,11,0.24786410085729235,0.5735222061634184,0.3461357091963355,0.45353790353595896,0.5671289139513501,0.5040125813070606
924,depth,absorb,mean_shift,4,11,0.3127793859906413,0.5373893979100193,0.3954140144854256,0.46225436092246003,0.5427107155833455,0.4992619163842179
924,depth,kde,unique,10,10,0.17843699715730205,0.5978690643162855,0.27484510510542637,0.45693874024679665,0.5838903874333919,0.5126723128332884
924,depth,kde,mean_shift,4,10,0.20402264169474427,0.49534043790731047,0.289007720389202,0.4782146077859195,0.5187850031933744,0.49767435031123397
924,depth,none,unique,10,18,0.30126225741289936,0.5895335023504389,0.3987540169383181,0.45625647394289387,0.5843942554407574,0.5124364108941768
924,depth,none,mean_shift,5,18,0.1770528125739668,0.558148409398673,0.26882911171602636,0.46413511931180296,0.5515821147505034,0.5040942932829618
924,prob,absorb,unique,7,11,0.2965877558483801,0.5292465274751047,0.380144159776675,0.4381200858479119,0.5350922075679011,0.4817749333875983
924,prob,absorb,mean_shift,4,11,0.39614626154235155,0.5160904782170612,0.4482330181466113,0.44266423477071765,0.5256603322536728,0.4806054429486186
924,prob,kde,unique,10,10,0.1530604156306479,0.527331848099986,0.23725617161754187,0.4197460518132466,0.53361600320428,0.4698806908677388
924,prob,kde,mean_shift,3,10,0.386614265187809,0.5062884196707486,0.43843148567777,0.45748983383591707,0.5189140068142039,0.4862698667684325
924,prob,none,unique,7,18,0.30746033369420833,0.5429752750198842,0.39260670069482645,0.4453411577009428,0.5458057585368533,0.4904818133507185
924,prob,none,mean_shift,4,18,0.41848496833805726,0.5151975828076933,0.46183243729798484,0.44700273513427047,0.5261043529337973,0.48333855052755115
925,depth,absorb,unique,7,14,0.7673730230006385,0.4914574750669888,0.5991771074776673,0.6725372453262679,0.5571270545375329,0.6094162359546598
925,depth,absorb,mean_shift,3,14,0.39490145354010486,0.45678597573732355,0.42359541675622275,0.6703542947609334,0.5280621989880342,0.590760832880662
925,depth,kde,unique,11,11,0.35005953476875545,0.46318290951597724,0.3987533974831065,0.6219017326675085,0.5125429969126378,0.5619513574090746
925,depth,kde,mean_shift,2,11,0.620970028894337,0.44613351877439844,0.5192289813847972,0.6568191464397347,0.5019344905630972,0.5690254996964654
925,depth,none,unique,9,32,0.472789901535451,0.48971572407096625,0.4811039910919987,0.6557320225363547,0.55359937377569,0.6003529522971619
925,depth,none,mean_shift,4,32,0.5076122183616849,0.433249370421611,0.46749208734924996,0.6793295281639009,0.4935311227776168,0.5717137231973455
925,prob,absorb,unique,13,15,0.43095803361159185,0.48924917475899543,0.45825735852162236,0.6369893889684184,0.5581095463172665,0.5949463235043267
925,prob,absorb,mean_shift,3,15,0.5666480356050035,0.4649001046068841,0.5107560583143316,0.6504389774230792,0.5361245388439086,0.5877751878199287
925,prob,kde,unique,11,11,0.26735409033176677,0.4791124347387743,0.34319735675787527,0.6534934440683611,0.5377346578436915,0.5899895628471997
925,prob,kde,mean_shift,3,11,0.6059864806403089,0.46159950139967815,0.5240290937204065,0.6483064044422087,0.5146160421691759,0.5737766554238121
925,prob,none,unique,16,32,0.3630376464210657,0.49205636954212245,0.41781367421651217,0.6315378399639524,0.5609304400866383,0.5941437678951355
925,prob,none,mean_shift,3,32,0.5707505900453808,0.4564516826944049,0.507241999241632,0.6497558589450093,0.5269755977349333,0.5819602768424192
926,depth,absorb,unique,6,9,0.5543534098382582,0.43501676871448564,0.4874879682071195,0.4447220050179997,0.42953377077903626,0.4369959571377018
926,depth,absorb,mean_shift,3,9,0.5495941530021226,0.3433458993951325,0.4226507664388421,0.4217993452398843,0.3517805829664667,0.38362117255912087
926,depth,kde,unique,6,6,0.4409403513214691,0.41962840706175736,0.4300204845500146,0.4430190655577357,0.4132087097441584,0.4275949502026619
926,depth,kde,mean_shift,3,6,0.3682865825498741,0.3746058996015366,0.37141936385661994,0.44197495862670483,0.374883553070342,0.40567403163584004
926,depth,none,unique,8,17,0.37682687034175955,0.4428959473126993,0.40719884848501386,0.4394151730433772,0.43677379073395356,0.4380905004983529
926,depth,none,mean_shift,4,17,0.3729440385342735,0.4049499114730359,0.3882885459835019,0.4545566221799989,0.4041227469355055,0.42785858703540397
926,prob,absorb,unique,7,8,0.5797116341086259,0.43413685162443194,0.49647296854224093,0.4391382353416326,0.4295348525956119,0.43428346015524805
926,prob,absorb,mean_shift,3,8,0.455775976897213,0.33519036951283926,0.38629132277153116,0.4388444831616527,0.3444783861918874,0.3859773415615925
926,prob,kde,unique,6,6,0.5474204090754471,0.4168642285478819,0.47330420420892816,0.43581978483597467,0.41056056203916164,0.42281325758723287
926,prob,kde,mean_shift,3,6,0.43819019157438205,0.36263751492231244,0.3968499112774436,0.43179299237918073,0.36443622604988524,0.39526559672834805
926,prob,none,unique,10,17,0.40338433988182815,0.4449314917998393,0.4231405083093272,0.4342994430801068,0.4398135403235929,0.43703909963183835
926,prob,none,mean_shift,3,17,0.27783035510033155,0.39224648806352813,0.3252701005186017,0.4263674806521645,0.39307469842386134,0.4090447700997391
928,depth,absorb,unique,8,26,0.0927470109802497,0.0,0.0,0.4890076539357903,0.5781663261083521,0.5298625416321069
928,depth,absorb,mean_shift,4,26,0.5632918204127404,0.0,0.0,0.5323846792523582,0.5523970567999126,0.5422062708662665
928,depth,kde,unique,21,21,0.18380492077337446,0.0,0.0,0.4874607129184057,0.7397869873916314,0.5876842827908046
928,depth,kde,mean_shift,4,21,0.2642484791832981,0.0,0.0,0.5053560220061238,0.6616187034001376,0.5730252571129919
928,depth,none,unique,11,62,0.20013516184091676,0.0,0.0,0.4816276200133233,0.5904477416401435,0.5305148326695796
928,depth,none,mean_shift,3,62,0.4568070556561888,0.0,0.0,0.5473633535614705,0.5263033404881935,0.5366268005457875
928,prob,absorb,unique,19,25,0.7123022238905511,0.0,0.0,0.37510972824990774,0.5827118943247267,0.4564125410754237
928,prob,absorb,mean_shift,3,25,0.44607121423550034,0.0,0.0,0.40963975748467724,0.5340563120590075,0.46364651759288866
928,prob,kde,unique,22,22,0.7992940264782845,0.0,0.0,0.3872246560092754,0.5962293155577457,0.4695180421135957
928,prob,kde,mean_shift,4,22,0.44213306508981426,0.0,0.0,0.43280574538354183,0.5883269753598179,0.49872321183574503
928,prob,none,unique,26,62,0.6058407790340097,0.0,0.0,0.3697664889385967,0.5877504318927627,0.45394584439183505
928,prob,none,mean_shift,3,62,0.36682700256117845,0.0,0.0,0.39455536836231625,0.4991489324962809,0.4407316620039124
930,depth,absorb,unique,11,34,0.34552302939415547,0.3800928166280305,0.3619844361785309,0.49563926283493326,0.4097956862387035,0.4486480934894156
930,depth,absorb,mean_shift,3,34,0.47310593362699194,0.3529950903913283,0.40431876235425224,0.49582963243458933,0.3818813273937357,0.43145884433824183
930,depth,kde,unique,30,30,0.3714879756634692,0.374000573098129,0.37274004014683326,0.4830039907128738,0.40555810124622793,0.4409060056477853
930,depth,kde,mean_shift,3,30,0.35541463134444445,0.3484821762983906,0.3519142660526112,0.5093910265775292,0.3893262334889897,0.4413385578815758
930,depth,none,unique,11,60,0.313332161704378,0.4024170639802817,0.3523306880089387,0.48617906088699847,0.4233343071962335,0.45258548832033907
930,depth,none,mean_shift,3,60,0.4190293912616464,0.36623514076466523,0.390857556490528,0.49608578533011605,0.38797479765067633,0.43541989290344896
930,prob,absorb,unique,25,33,0.4643170847409483,0.3888601117632066,0.4232518032730898,0.47623534360586356,0.4031773718967622,0.43667168066730166
930,prob,absorb,mean_shift,3,33,0.46519637183272067,0.34951447578820666,0.3991425093074029,0.5006496842117937,0.3772637929400247,0.4302861357425185
930,prob,kde,unique,29,29,0.31442027565959807,0.38257262881495474,0.34516446477313284,0.477583211737921,0.39841547155679036,0.43442197834481383
930,prob,kde,mean_shift,4,29,0.5176715061939735,0.3512376686856197,0.41851493398200246,0.493151061422384,0.3748599692512383,0.4259452591922646
930,prob,none,unique,29,60,0.4008864462483078,0.40446095879063204,0.4026657698311448,0.47088030609109455,0.4145495462992373,0.4409230538688819
930,prob,none,mean_shift,3,60,0.45384729860423856,0.34969690647369855,0.39502244016047305,0.4929540040026709,0.3726465623824158,0.42443968300852497
931,depth,absorb,unique,11,26,0.3093289161176581,0.4770044977708677,0.3752893662474526,0.5047247017132149,0.48248880791180626,0.4933563353397588
931,depth,absorb,mean_shift,3,26,0.35104678920703186,0.4394733210146399,0.3903144177852217,0.5070133515277763,0.4501805204083654,0.4769097277714105
931,depth,kde,unique,21,21,0.3706154211391387,0.47362457506486344,0.41583571529130514,0.4730960834944836,0.47745097166466893,0.47526355171837514
931,depth,kde,mean_shift,3,21,0.4714608009684686,0.44146877376954896,0.4559721306951581,0.4989150550793116,0.4488812832500534,0.4725775382325801
931,depth,none,unique,11,53,0.3340607582488632,0.49228224012588084,0.39802401359325645,0.4971152358532227,0.4975816277201955,0.49734832244617455
931,depth,none,mean_shift,4,53,0.36814520538667594,0.44300946180267586,0.4021225936323573,0.5080125357040675,0.4536376396007608,0.47928781900619966
931,prob,absorb,unique,18,26,0.33013626608209573,0.4879376182351497,0.3938174936352693,0.48738889929978824,0.4931489691444053,0.49025201575026484
931,prob,absorb,mean_shift,3,26,0.5082749956734645,0.40719983152039757,0.4521576922845033,0.5351049879453855,0.41987197072113563,0.4705361397306665
931,prob,kde,unique,22,22,0.31125530663020035,0.4874686684323291,0.3799240153111514,0.48244837393205636,0.49152724231061784,0.48694549399680426
931,prob,kde,mean_shift,3,22,0.44996340214603087,0.45569842894402784,0.4528127572594283,0.4963958519356333,0.4630867104583505,0.4791631055482415
931,prob,none,unique,25,53,0.33187306652168796,0.49695055939465016,0.39797250198709544,0.48360115574474605,0.5025325506271041,0.49288513456608884
931,prob,none,mean_shift,3,53,0.5133907127569269,0.38035515400475206,0.43697165128784904,0.5442258701201861,0.39078195203677146,0.4549130880720605
932,depth,absorb,unique,10,61,0.3159717095499787,0.3563217209900539,0.33493584264412557,0.5439905877260265,0.37250179624141705,0.442202193081328
932,depth,absorb,mean_shift,2,61,0.4566623957939187,0.3390615913016575,0.38917182620238305,0.5570456056053625,0.35636145237163086,0.4346574275228814
